WARNING 2019-04-20 08:02:28,298 base 152 Not Found: /staic/images/goods/goods003.jpg
WARNING 2019-04-20 08:02:28,313 base 152 Not Found: /staic/images/banner01.jpg
WARNING 2019-04-20 08:02:28,314 basehttp 124 "GET /staic/images/banner01.jpg HTTP/1.1" 404 2349
WARNING 2019-04-20 08:02:28,315 basehttp 124 "GET /staic/images/goods/goods003.jpg HTTP/1.1" 404 2367
WARNING 2019-04-20 08:02:28,320 base 152 Not Found: /staic/images/goods/goods004.jpg
WARNING 2019-04-20 08:02:28,326 basehttp 124 "GET /staic/images/goods/goods004.jpg HTTP/1.1" 404 2367
WARNING 2019-04-20 08:02:28,330 base 152 Not Found: /staic/images/goods/goods005.jpg
WARNING 2019-04-20 08:02:28,331 basehttp 124 "GET /staic/images/goods/goods005.jpg HTTP/1.1" 404 2367
WARNING 2019-04-20 08:02:28,334 base 152 Not Found: /staic/images/banner02.jpg
WARNING 2019-04-20 08:02:28,337 base 152 Not Found: /staic/images/goods/goods008.jpg
WARNING 2019-04-20 08:02:28,338 basehttp 124 "GET /staic/images/goods/goods008.jpg HTTP/1.1" 404 2367
WARNING 2019-04-20 08:02:28,343 base 152 Not Found: /staic/images/banner03.jpg
WARNING 2019-04-20 08:02:28,344 basehttp 124 "GET /staic/images/banner03.jpg HTTP/1.1" 404 2349
WARNING 2019-04-20 08:02:28,364 base 152 Not Found: /staic/images/goods/goods001.jpg
WARNING 2019-04-20 08:02:28,365 basehttp 124 "GET /staic/images/banner02.jpg HTTP/1.1" 404 2349
WARNING 2019-04-20 08:02:28,368 base 152 Not Found: /staic/images/goods/goods009.jpg
WARNING 2019-04-20 08:02:28,369 basehttp 124 "GET /staic/images/goods/goods001.jpg HTTP/1.1" 404 2367
WARNING 2019-04-20 08:02:28,371 basehttp 124 "GET /staic/images/goods/goods009.jpg HTTP/1.1" 404 2367
WARNING 2019-04-20 08:02:28,559 base 152 Not Found: /staic/js/slide.js
WARNING 2019-04-20 08:02:28,560 basehttp 124 "GET /staic/js/slide.js HTTP/1.1" 404 2325
WARNING 2019-04-20 08:02:28,575 base 152 Not Found: /staic/js/index.js
WARNING 2019-04-20 08:02:28,576 basehttp 124 "GET /staic/js/index.js HTTP/1.1" 404 2325
WARNING 2019-04-20 08:02:28,601 base 152 Not Found: /staic/js/common.js
WARNING 2019-04-20 08:02:28,601 basehttp 124 "GET /staic/js/common.js HTTP/1.1" 404 2328
WARNING 2019-04-20 08:02:28,677 base 152 Not Found: /favicon.ico
WARNING 2019-04-20 08:02:28,678 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 2307
INFO 2019-04-20 08:02:36,186 basehttp 124 "GET / HTTP/1.1" 200 33849
WARNING 2019-04-20 08:02:36,211 base 152 Not Found: /staic/css/reset.css
WARNING 2019-04-20 08:02:36,213 basehttp 124 "GET /staic/css/reset.css HTTP/1.1" 404 2331
WARNING 2019-04-20 08:02:36,219 base 152 Not Found: /staic/js/vue-2.5.16.js
WARNING 2019-04-20 08:02:36,223 base 152 Not Found: /staic/js/host.js
WARNING 2019-04-20 08:02:36,228 base 152 Not Found: /staic/css/main.css
WARNING 2019-04-20 08:02:36,228 basehttp 124 "GET /staic/js/host.js HTTP/1.1" 404 2322
WARNING 2019-04-20 08:02:36,230 basehttp 124 "GET /staic/js/vue-2.5.16.js HTTP/1.1" 404 2340
WARNING 2019-04-20 08:02:36,236 base 152 Not Found: /staic/js/axios-0.18.0.min.js
WARNING 2019-04-20 08:02:36,237 basehttp 124 "GET /staic/css/main.css HTTP/1.1" 404 2328
WARNING 2019-04-20 08:02:36,238 basehttp 124 "GET /staic/js/axios-0.18.0.min.js HTTP/1.1" 404 2358
WARNING 2019-04-20 08:02:36,250 base 152 Not Found: /staic/images/logo.png
WARNING 2019-04-20 08:02:36,251 base 152 Not Found: /staic/js/jquery-1.12.4.min.js
WARNING 2019-04-20 08:02:36,251 basehttp 124 "GET /staic/js/jquery-1.12.4.min.js HTTP/1.1" 404 2361
WARNING 2019-04-20 08:02:36,253 basehttp 124 "GET /staic/images/logo.png HTTP/1.1" 404 2337
WARNING 2019-04-20 08:02:36,259 base 152 Not Found: /staic/images/goods/goods001.jpg
WARNING 2019-04-20 08:02:36,261 base 152 Not Found: /staic/js/vue-2.5.16.js
WARNING 2019-04-20 08:02:36,264 basehttp 124 "GET /staic/images/goods/goods001.jpg HTTP/1.1" 404 2367
WARNING 2019-04-20 08:02:36,264 basehttp 124 "GET /staic/js/vue-2.5.16.js HTTP/1.1" 404 2340
WARNING 2019-04-20 08:02:36,272 base 152 Not Found: /staic/js/slide.js
WARNING 2019-04-20 08:02:36,273 basehttp 124 "GET /staic/js/slide.js HTTP/1.1" 404 2325
WARNING 2019-04-20 08:02:36,282 base 152 Not Found: /staic/js/index.js
WARNING 2019-04-20 08:02:36,287 base 152 Not Found: /staic/js/axios-0.18.0.min.js
WARNING 2019-04-20 08:02:36,288 basehttp 124 "GET /staic/js/axios-0.18.0.min.js HTTP/1.1" 404 2358
WARNING 2019-04-20 08:02:36,293 base 152 Not Found: /staic/js/common.js
WARNING 2019-04-20 08:02:36,293 basehttp 124 "GET /staic/js/common.js HTTP/1.1" 404 2328
WARNING 2019-04-20 08:02:36,295 basehttp 124 "GET /staic/js/index.js HTTP/1.1" 404 2325
WARNING 2019-04-20 08:02:36,301 base 152 Not Found: /staic/js/jquery-1.12.4.min.js
WARNING 2019-04-20 08:02:36,302 basehttp 124 "GET /staic/js/jquery-1.12.4.min.js HTTP/1.1" 404 2361
WARNING 2019-04-20 08:02:36,307 base 152 Not Found: /staic/images/goods/goods002.jpg
WARNING 2019-04-20 08:02:36,307 basehttp 124 "GET /staic/images/goods/goods002.jpg HTTP/1.1" 404 2367
